"Date","Event","Data"
10/22/2024 9:28:48 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [0.90 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:29:26 AM,LogTestStimStart,BatteryLevel = [2.90 V] - LeadImpedance = [1073 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:29:39 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:30:08 AM,LogTestStimStart,BatteryLevel = [2.91 V] - LeadImpedance = [1106 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:30:21 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:30:57 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [1.10 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:31:13 AM,LogTestStimStart,BatteryLevel = [2.92 V] - LeadImpedance = [1075 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:31:27 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:31:39 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [1.30 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:31:44 AM,LogTestStimStart,BatteryLevel = [2.90 V] - LeadImpedance = [1131 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:31:57 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:32:06 AM,LogTestStimStart,BatteryLevel = [2.91 V] - LeadImpedance = [1112 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:32:19 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:32:25 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [1.50 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:32:30 AM,LogTestStimStart,BatteryLevel = [2.91 V] - LeadImpedance = [1124 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:32:43 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:33:05 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [1.80 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:33:11 AM,LogTestStimStart,BatteryLevel = [2.90 V] - LeadImpedance = [1074 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:33:24 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:33:36 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.00 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:33:52 AM,LogTestStimStart,BatteryLevel = [2.92 V] - LeadImpedance = [1074 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:34:05 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:34:20 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.30 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:34:28 AM,LogTestStimStart,BatteryLevel = [2.89 V] - LeadImpedance = [1067 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:34:41 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:34:49 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.50 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:35:12 AM,LogTestStimStart,BatteryLevel = [2.90 V] - LeadImpedance = [1052 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:35:25 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:35:39 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [3.00 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:35:51 AM,LogTestStimStart,BatteryLevel = [2.91 V] - LeadImpedance = [1076 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:36:05 AM,LogTherapyEnd,TherapyDuration = [14 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:36:15 AM,LogTestStimStart,BatteryLevel = [2.91 V] - LeadImpedance = [1054 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:36:28 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:36:45 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.80 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:36:53 AM,LogTestStimStart,BatteryLevel = [2.91 V] - LeadImpedance = [1043 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:37:07 AM,LogTherapyEnd,TherapyDuration = [14 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:37:25 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.60 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:38:00 AM,LogTestStimStart,BatteryLevel = [2.90 V] - LeadImpedance = [1037 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:38:13 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:38:27 AM,LogTestStimStart,BatteryLevel = [2.90 V] - LeadImpedance = [1052 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:38:40 AM,LogTherapyEnd,TherapyDuration = [13 sec] - TherapyEndCause = [StopByTherapyEnded]
10/22/2024 9:40:55 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.20 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:44:17 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [30] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.20 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:45:27 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.0 sec] - TherapyRate = [20] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.20 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:46:55 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.5 sec] - TherapyRate = [20] bpm - RiseTime = [0.2] sec - FallTime = [0.2] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.20 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:47:27 AM,LogProgramming,Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - TherapyPauseMode = [Enabled] - GyroscopeMode = [Enabled] - PhasicTime = [1.5 sec] - TherapyRate = [20] bpm - RiseTime = [0.1] sec - FallTime = [0.1] sec - TonicAmplitude = [0.00 mA] - PhasicAmplitude = [2.20 mA] - OnsetRampTime = [5 min] - EndingRampTime = [0 min] - PulseWidth = [30.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [6 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - TherapyPause = [0 min] - MaxPhasicAmplitude = [5.00 mA] - MinPhasicAmplitude = [0.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - IMUSamplingRate = [50 Hz] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]
10/22/2024 9:50:58 AM,LogStopMarkerSession
10/22/2024 9:51:15 AM,LogMeasureImpedanceByOrder,LeadImpedance = [1201 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:51:17 AM,LogTranstImpedMeasByOrder,Transt. Impedance = [60.86 Ohms] - Transt. Imped. Pulse Term. = [0]
10/22/2024 1:00:01 PM,LogTherapyStart,BatteryLevel = [2.90 V] - LeadImpedance = [1138 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/22/2024 9:00:02 PM,LogTherapyEnd,TherapyDuration = [0 sec] - TherapyEndCause = [StopByTherapyEnded]
10/23/2024 12:00:00 AM,LogDailyBattMeas,2.91 V
10/23/2024 12:00:00 AM,LogDailyTherapyTime,289 sec
10/23/2024 12:00:00 AM,LogTotalIpgTherapyTime,364 sec
10/23/2024 12:00:00 AM,LogDailyTimeInEachPosition,Active = [86400 sec] - Standing = [0 sec] - Reclined = [0 sec] - Lying = [0 sec] - Supine = [0 sec] - Prone = [0 sec] - RightLateral = [0 sec] - LeftLateral = [0 sec]
10/23/2024 8:00:01 AM,LogDailyImpedanceMeas,LeadImpedance = [1098 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/23/2024 1:00:01 PM,LogTherapyStart,BatteryLevel = [2.91 V] - LeadImpedance = [1181 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/23/2024 2:10:51 PM,LogStartMarkerSession
10/23/2024 2:16:15 PM,LogStopMarkerSession
10/23/2024 9:00:02 PM,LogTherapyEnd,TherapyDuration = [0 sec] - TherapyEndCause = [StopByTherapyEnded]
10/24/2024 12:00:00 AM,LogDailyBattMeas,2.91 V
10/24/2024 12:00:00 AM,LogDailyTherapyTime,0 sec
10/24/2024 12:00:00 AM,LogTotalIpgTherapyTime,364 sec
10/24/2024 12:00:00 AM,LogDailyTimeInEachPosition,Active = [86400 sec] - Standing = [0 sec] - Reclined = [0 sec] - Lying = [0 sec] - Supine = [0 sec] - Prone = [0 sec] - RightLateral = [0 sec] - LeftLateral = [0 sec]
10/24/2024 8:00:01 AM,LogDailyImpedanceMeas,LeadImpedance = [1062 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/24/2024 1:00:01 PM,LogTherapyStart,BatteryLevel = [2.91 V] - LeadImpedance = [1109 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/24/2024 9:00:02 PM,LogTherapyEnd,TherapyDuration = [0 sec] - TherapyEndCause = [StopByTherapyEnded]
10/25/2024 12:00:00 AM,LogDailyBattMeas,2.91 V
10/25/2024 12:00:00 AM,LogDailyTherapyTime,0 sec
10/25/2024 12:00:00 AM,LogTotalIpgTherapyTime,364 sec
10/25/2024 12:00:00 AM,LogDailyTimeInEachPosition,Active = [86400 sec] - Standing = [0 sec] - Reclined = [0 sec] - Lying = [0 sec] - Supine = [0 sec] - Prone = [0 sec] - RightLateral = [0 sec] - LeftLateral = [0 sec]
10/25/2024 8:00:01 AM,LogDailyImpedanceMeas,LeadImpedance = [1039 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/25/2024 1:00:01 PM,LogTherapyStart,BatteryLevel = [2.91 V] - LeadImpedance = [1118 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/25/2024 9:00:03 PM,LogTherapyEnd,TherapyDuration = [0 sec] - TherapyEndCause = [StopByTherapyEnded]
10/26/2024 12:00:00 AM,LogDailyBattMeas,2.91 V
10/26/2024 12:00:00 AM,LogDailyTherapyTime,0 sec
10/26/2024 12:00:00 AM,LogTotalIpgTherapyTime,364 sec
10/26/2024 12:00:00 AM,LogDailyTimeInEachPosition,Active = [86400 sec] - Standing = [0 sec] - Reclined = [0 sec] - Lying = [0 sec] - Supine = [0 sec] - Prone = [0 sec] - RightLateral = [0 sec] - LeftLateral = [0 sec]
10/26/2024 8:00:01 AM,LogDailyImpedanceMeas,LeadImpedance = [1023 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/26/2024 1:00:01 PM,LogTherapyStart,BatteryLevel = [2.91 V] - LeadImpedance = [1047 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]
10/26/2024 9:00:02 PM,LogTherapyEnd,TherapyDuration = [0 sec] - TherapyEndCause = [StopByTherapyEnded]
10/27/2024 12:00:00 AM,LogDailyBattMeas,2.91 V
10/27/2024 12:00:00 AM,LogDailyTherapyTime,0 sec
10/27/2024 12:00:00 AM,LogTotalIpgTherapyTime,364 sec
10/27/2024 12:00:00 AM,LogDailyTimeInEachPosition,Active = [86400 sec] - Standing = [0 sec] - Reclined = [0 sec] - Lying = [0 sec] - Supine = [0 sec] - Prone = [0 sec] - RightLateral = [0 sec] - LeftLateral = [0 sec]
